epoch,acc,loss,lr,val_acc,val_loss
25,0.86797619291714256,0.30914419410484179,0.001,0.92583334445953369,0.19544866681098938
26,0.8799404757363456,0.27166460135153364,0.001,0.85249999165534973,0.32912932336330414
27,0.86303571079458508,0.31022018034543308,0.001,0.88333332538604736,0.23718126118183136
28,0.88178571845803944,0.26494047152144568,0.001,0.87166666984558105,0.29083701968193054
29,0.87738095223903656,0.28246267033474787,0.001,0.90250000357627869,0.25316322594881058
30,0.89255952835083008,0.24502090364694595,0.001,0.91083335876464844,0.20829480886459351
31,0.87958333109106335,0.2683973913746221,0.001,0.90750002861022949,0.22529358416795731
32,0.89172618942601345,0.2508755565754005,0.001,0.90583333373069763,0.19797540456056595
33,0.89327380699770786,0.2410618487213339,0.001,0.91250002384185791,0.19125919789075851
34,0.89553571811744148,0.23675560898014478,0.001,0.92083334922790527,0.20418660342693329
35,0.90261905108179363,0.22101208833711489,0.001,0.92083334922790527,0.19205862283706665
36,0.8973214285714286,0.23628696479967662,0.001,0.89833331108093262,0.25391864776611328
37,0.8970833314316613,0.22700067503111704,0.001,0.90333333611488342,0.22651022672653198
38,0.90595238975116188,0.21343522891402245,0.001,0.90416666865348816,0.2001979649066925
39,0.89982142831598011,0.22230441016810282,0.001,0.91583335399627686,0.21110568195581436
40,0.89678571479661129,0.23238674019064223,0.001,0.90666666626930237,0.233836330473423
41,0.91416667188916889,0.19483433397752897,0.001,0.91416668891906738,0.21868477761745453
42,0.90696428503308979,0.20802968687244824,0.001,0.91583335399627686,0.20091737061738968
43,0.90392857151372097,0.22535869372742517,0.001,0.9074999988079071,0.21687011420726776
44,0.90672619427953449,0.2097544643495764,0.001,0.93166667222976685,0.1751367375254631
45,0.90988095317568096,0.20437552567039216,0.001,0.92166668176651001,0.19260427355766296
46,0.90660715103149414,0.21022527824555123,0.001,0.91583332419395447,0.20583426952362061
47,0.9151785778147834,0.19210573711565562,0.001,0.9074999988079071,0.20594862103462219
48,0.90952381278787342,0.20475008072597639,0.001,0.92083334922790527,0.20530172437429428
49,0.91017857406820568,0.20313863190157072,0.001,0.92000001668930054,0.2196841761469841
50,0.90934523940086365,0.20301792770624161,0.001,0.92583334445953369,0.18764635920524597
51,0.91863095760345459,0.17678120785525867,0.001,0.91166669130325317,0.22062436491250992
52,0.90892857738903587,0.20912652143410274,0.001,0.90333330631256104,0.24001839756965637
53,0.91601191248212543,0.18899214108075416,0.001,0.89499998092651367,0.30053700506687164
54,0.91363095385687687,0.18939909365560328,0.001,0.92083334922790527,0.18792906403541565
55,0.91726191129003254,0.18800411320158414,0.001,0.93583333492279053,0.17495713382959366
56,0.9136904754808971,0.19508007887218679,0.001,0.92166665196418762,0.21161481738090515
57,0.91351190848009922,0.20496768238289015,0.001,0.9283333420753479,0.1749957948923111
58,0.91375000561986652,0.19584471785596438,0.001,0.91750001907348633,0.20385616272687912
59,0.91875000510896954,0.18206525407731533,0.001,0.90583333373069763,0.19816591590642929
60,0.91821428920541492,0.18342975181128299,0.001,0.91583335399627686,0.22253125905990601
61,0.92047619819641113,0.18027232986475741,0.001,0.90999999642372131,0.19464430212974548
62,0.91226190754345482,0.20638460692550456,0.001,0.90999999642372131,0.29950450360774994
63,0.91708333577428547,0.18456970527768135,0.001,0.93083333969116211,0.20813911408185959
64,0.92470238677092964,0.1658523197152785,0.001,0.914166659116745,0.2147500067949295
65,0.9149404785462788,0.1928826104849577,0.001,0.92916667461395264,0.20318859815597534
66,0.91589286071913578,0.19987080405865396,0.001,0.93083333969116211,0.17834907025098801
67,0.92309524118900299,0.17454478384128638,0.001,0.92083331942558289,0.21513201296329498
68,0.9149404828037534,0.19121121082987105,0.001,0.91499999165534973,0.21746527403593063
69,0.92345238583428524,0.18153260994170392,0.001,0.898333340883255,0.26876659691333771
70,0.91571428946086342,0.20814573072961398,0.001,0.92333334684371948,0.23559176176786423
71,0.91166666788714268,0.21022932870047434,0.001,0.91749998927116394,0.20710994303226471
72,0.92023810105664394,0.17953003783311164,0.001,0.91999998688697815,0.19453004002571106
73,0.91136905550956726,0.20508944216583455,0.001,0.9166666567325592,0.18878714740276337
74,0.92291666780199322,0.16976937146059104,0.001,0.92083331942558289,0.21169957518577576
75,0.92744047939777374,0.16620618743555887,0.001,0.92166668176651001,0.17767950892448425
76,0.91863096398966648,0.17505236741687571,0.001,0.93583333492279053,0.20397830009460449
77,0.92392857585634502,0.17035097602222646,0.001,0.91749998927116394,0.1807568222284317
78,0.91922618874481743,0.18331718285168921,0.001,0.93166667222976685,0.20736756920814514
79,0.92166667325156071,0.1715945385928665,0.001,0.91666668653488159,0.23920495063066483
